mode,state,date,dem,rep,pollster,sigma
governor,NH,2016-10-09,39.0,41.0,University of Massachusetts Lowell Center for Public Opinion,3
governor,NH,2016-10-11,47.0,44.0,MassINC Polling Group,3
governor,NH,2016-10-14,44.0,38.0,University of New Hampshire Survey Center,3
governor,NH,2016-10-19,44.0,43.0,YouGov,3
governor,NH,2016-10-22,47.0,46.0,Marist College,3
governor,NH,2016-10-24,48.0,43.0,Monmouth University Polling Institute,3
governor,NH,2016-10-28,42.0,41.0,University of New Hampshire Survey Center,3
governor,NH,2016-10-30,43.0,47.0,University of Massachusetts Lowell Center for Public Opinion,3
governor,NH,2016-10-31,47.0,44.0,Public Policy Polling,3
governor,NH,2016-10-31,44.0,49.0,MassINC Polling Group,3
governor,NH,2016-11-01,46.0,38.0,University of New Hampshire Survey Center,3
governor,NH,2016-11-01,44.0,48.0,American Research Group,3
governor,NH,2016-11-01,37.0,41.0,Suffolk University,3
governor,NH,2016-11-05,48.0,37.0,University of New Hampshire Survey Center,3
governor,OR,2016-10-10,46.0,33.0,DHM Research,3
governor,OR,2016-10-11,46.0,42.0,SurveyUSA,3
governor,OR,2016-10-27,42.0,33.0,DHM Research,3
governor,UT,2016-10-11,30.0,63.0,Monmouth University Polling Institute,3
governor,UT,2016-10-15,25.0,64.0,Dan Jones & Associates,3
governor,UT,2016-11-01,30.0,63.0,Monmouth University Polling Institute,3
governor,WA,2016-10-10,51.0,45.0,YouGov,3
governor,WA,2016-10-21,51.0,39.0,Elway Research,3
governor,WA,2016-11-01,50.0,43.0,SurveyUSA,3
governor,WA,2016-11-05,49.0,40.0,Leger,3
president,AK,2016-09-14,31.0,39.0,Moore Information Group,3
president,AK,2016-09-30,30.6,36.1,Alaska Survey Research,3
president,AK,2016-10-05,34.0,37.0,Moore Information Group,3
president,AK,2016-10-20,37.4,37.7,YouGov,3
president,AK,2016-11-05,41.0,44.0,Gravis Marketing,3
president,AL,2016-09-22,37.02,55.52,Ipsos,3
president,AL,2016-10-10,38.4,52.39,Ipsos,3
president,AL,2016-10-20,31.6,52.6,YouGov,3
president,AL,2016-10-30,38.06,54.15,Ipsos,3
president,AR,2016-09-11,29.0,57.0,Emerson College,3
president,AR,2016-09-12,41.08,49.15,Ipsos,3
president,AR,2016-10-03,35.6,52.44,Ipsos,3
president,AR,2016-10-20,30.5,48.0,YouGov,3
president,AR,2016-10-27,38.14,53.35,Ipsos,3
president,AZ,2016-09-13,33.0,37.0,Leger,3
president,AZ,2016-09-15,41.65,47.86,Ipsos,3
president,AZ,2016-09-29,42.0,42.0,Noble Predictive Insights,3
president,AZ,2016-09-29,42.22,49.06,Ipsos,3
president,AZ,2016-10-03,44.0,42.0,Emerson College,3
president,AZ,2016-10-10,38.92,44.56,Ipsos,3
president,AZ,2016-10-17,42.59,44.59,Ipsos,3
president,AZ,2016-10-20,37.8,46.3,YouGov,3
president,AZ,2016-10-23,45.0,46.0,Monmouth University Polling Institute,3
president,AZ,2016-10-27,42.0,44.0,YouGov,3
president,AZ,2016-10-29,44.0,49.0,Big Village,3
president,AZ,2016-10-30,43.0,47.0,Emerson College,3
president,AZ,2016-10-30,42.38,47.1,Ipsos,3
president,AZ,2016-10-31,40.0,45.0,Marist College,3
president,AZ,2016-11-05,45.0,47.0,Leger,3
president,AZ,2016-11-05,43.0,45.0,Gravis Marketing,3
president,CA,2016-09-10,57.0,32.0,SurveyUSA,3
president,CA,2016-09-10,50.0,33.0,YouGov,3
president,CA,2016-09-12,62.5,24.22,Ipsos,3
president,CA,2016-09-13,57.0,30.0,Leger,3
president,CA,2016-09-13,47.0,31.0,Public Policy Institute of California,3
president,CA,2016-09-19,60.01,28.38,Ipsos,3
president,CA,2016-09-26,63.67,23.74,Ipsos,3
president,CA,2016-09-27,59.0,33.0,SurveyUSA,3
president,CA,2016-10-03,61.26,27.86,Ipsos,3
president,CA,2016-10-09,54.0,30.0,YouGov,3
president,CA,2016-10-10,65.89,22.37,Ipsos,3
president,CA,2016-10-14,56.0,30.0,SurveyUSA,3
president,CA,2016-10-17,63.82,25.62,Ipsos,3
president,CA,2016-10-18,54.0,28.0,Public Policy Institute of California,3
president,CA,2016-10-20,51.8,30.4,YouGov,3
president,CA,2016-10-24,65.14,26.16,Ipsos,3
president,CA,2016-10-28,53.0,33.0,YouGov,3
president,CA,2016-10-30,56.0,35.0,SurveyUSA,3
president,CA,2016-11-03,58.85,31.74,Ipsos,3
president,CA,2016-11-05,58.0,35.0,Leger,3
president,CO,2016-09-11,38.0,42.0,Emerson College,3
president,CO,2016-09-15,42.05,43.82,Ipsos,3
president,CO,2016-09-16,41.0,34.0,Franklin & Marshall College Center for Opinion Research,3
president,CO,2016-09-17,44.0,42.0,Quinnipiac University,3
president,CO,2016-09-22,37.0,41.0,Gravis Marketing,3
president,CO,2016-09-22,40.0,39.0,YouGov,3
president,CO,2016-09-22,41.0,42.0,Big Village,3
president,CO,2016-09-27,46.0,40.0,Public Policy Polling,3
president,CO,2016-09-29,44.77,44.86,Ipsos,3
president,CO,2016-10-01,49.0,38.0,Monmouth University Polling Institute,3
president,CO,2016-10-03,40.0,40.0,Gravis Marketing,3
president,CO,2016-10-12,44.0,39.0,Gravis Marketing,3
president,CO,2016-10-12,40.0,35.0,Magellan Strategies,3
president,CO,2016-10-13,45.0,37.0,Quinnipiac University,3
president,CO,2016-10-13,45.01,41.24,Ipsos,3
president,CO,2016-10-20,42.1,36.9,YouGov,3
president,CO,2016-10-21,45.0,43.0,Remington Research Group,3
president,CO,2016-10-27,42.0,39.0,YouGov,3
president,CO,2016-10-30,45.0,44.0,Remington Research Group,3
president,CO,2016-10-30,39.0,39.0,Ciruli Associates,3
president,CO,2016-10-30,44.0,41.0,Emerson College,3
president,CO,2016-10-30,47.71,42.33,Ipsos,3
president,CO,2016-11-01,44.1,37.6,Magellan Strategies,3
president,CO,2016-11-01,40.0,40.0,Gravis Marketing,3
president,CO,2016-11-01,42.0,41.0,Remington Research Group,3
president,CO,2016-11-03,48.0,43.0,Public Policy Polling,3
president,CO,2016-11-05,44.0,43.0,Gravis Marketing,3
president,CT,2016-09-19,52.01,34.09,Ipsos,3
president,CT,2016-10-10,52.56,34.83,Ipsos,3
president,CT,2016-10-20,46.6,35.8,YouGov,3
president,CT,2016-10-30,49.76,39.7,Ipsos,3
president,DC,2016-10-20,79.8,6.8,YouGov,3
president,DE,2016-09-19,43.16,35.28,Ipsos,3
president,DE,2016-10-10,47.83,33.89,Ipsos,3
president,DE,2016-10-20,50.7,31.6,YouGov,3
president,DE,2016-10-30,52.03,36.42,Ipsos,3
president,FL,2016-09-09,44.0,47.0,Big Village,3
president,FL,2016-09-12,41.0,40.0,The New York Times/Siena College,3
president,FL,2016-09-12,46.33,49.84,Ipsos,3
president,FL,2016-09-18,46.0,41.0,Monmouth University Polling Institute,3
president,FL,2016-09-19,49.08,45.16,Ipsos,3
president,FL,2016-09-20,44.0,45.0,Suffolk University,3
president,FL,2016-09-26,47.55,46.4,Ipsos,3
president,FL,2016-09-27,45.0,43.0,Public Policy Polling,3
president,FL,2016-09-28,46.0,42.0,Mason-Dixon Polling & Strategy,3
president,FL,2016-09-29,46.0,41.0,Quinnipiac University,3
president,FL,2016-10-03,44.0,45.0,Emerson College,3
president,FL,2016-10-03,48.55,43.74,Ipsos,3
president,FL,2016-10-04,47.0,45.0,Gravis Marketing,3
president,FL,2016-10-04,45.0,42.0,Marist College,3
president,FL,2016-10-04,44.0,41.0,The Tyson Group,3
president,FL,2016-10-10,47.57,41.81,Ipsos,3
president,FL,2016-10-12,46.0,42.0,Public Policy Polling,3
president,FL,2016-10-12,46.0,42.0,Gravis Marketing,3
president,FL,2016-10-13,48.0,44.0,Quinnipiac University,3
president,FL,2016-10-17,48.01,44.38,Ipsos,3
president,FL,2016-10-19,44.0,41.0,The Tyson Group,3
president,FL,2016-10-20,46.0,43.0,YouGov,3
president,FL,2016-10-20,44.0,42.9,YouGov,3
president,FL,2016-10-21,46.0,46.0,Remington Research Group,3
president,FL,2016-10-22,48.0,45.0,SurveyUSA,3
president,FL,2016-10-23,43.0,45.0,Selzer & Co.,3
president,FL,2016-10-24,48.51,44.61,Ipsos,3
president,FL,2016-10-25,48.0,44.0,Public Policy Polling,3
president,FL,2016-10-25,48.0,47.0,Gravis Marketing,3
president,FL,2016-10-25,45.0,44.0,Marist College,3
president,FL,2016-10-26,46.0,45.0,Emerson College,3
president,FL,2016-10-26,42.0,46.0,The New York Times/Siena College,3
president,FL,2016-10-29,49.0,47.0,Big Village,3
president,FL,2016-10-29,46.0,45.0,Quinnipiac University,3
president,FL,2016-10-30,44.0,48.0,Remington Research Group,3
president,FL,2016-10-31,49.0,46.0,Gravis Marketing,3
president,FL,2016-11-01,45.0,48.0,Remington Research Group,3
president,FL,2016-11-01,46.0,45.0,Gravis Marketing,3
president,FL,2016-11-03,45.0,45.0,YouGov,3
president,FL,2016-11-03,47.66,46.77,Ipsos,3
president,FL,2016-11-05,46.0,45.0,Quinnipiac University,3
president,GA,2016-09-11,39.0,45.0,Emerson College,3
president,GA,2016-09-15,42.71,46.04,Ipsos,3
president,GA,2016-09-17,42.0,45.0,Monmouth University Polling Institute,3
president,GA,2016-09-17,40.0,47.0,Quinnipiac University,3
president,GA,2016-09-21,38.0,44.0,JMC Analytics,3
president,GA,2016-09-26,38.11,50.98,Ipsos,3
president,GA,2016-10-06,41.51,50.04,Ipsos,3
president,GA,2016-10-11,42.3,47.8,Landmark Communications,3
president,GA,2016-10-20,43.0,47.0,Landmark Communications,3
president,GA,2016-10-20,43.11,47.84,Ipsos,3
president,GA,2016-10-20,40.5,45.4,YouGov,3
president,GA,2016-10-23,43.0,44.0,Quinnipiac University,3
president,GA,2016-10-26,42.0,49.0,SurveyUSA,3
president,GA,2016-10-30,42.0,51.0,Emerson College,3
president,GA,2016-10-31,44.0,45.0,Marist College,3
president,GA,2016-11-03,42.38,47.79,Ipsos,3
president,GA,2016-11-04,43.0,49.0,YouGov,3
president,GA,2016-11-05,44.0,48.0,Gravis Marketing,3
president,HI,2016-10-20,50.3,27.9,YouGov,3
president,HI,2016-10-30,47.31,28.75,Ipsos,3
president,IA,2016-09-12,40.51,50.74,Ipsos,3
president,IA,2016-09-13,37.0,45.0,Monmouth University Polling Institute,3
president,IA,2016-09-17,37.0,44.0,Quinnipiac University,3
president,IA,2016-10-03,44.74,44.49,Ipsos,3
president,IA,2016-10-05,39.0,43.0,Selzer & Co.,3
president,IA,2016-10-20,40.4,37.3,YouGov,3
president,IA,2016-10-23,44.0,44.0,Quinnipiac University,3
president,IA,2016-10-27,44.07,43.87,Ipsos,3
president,IA,2016-11-02,41.3,44.0,Emerson College,3
president,IA,2016-11-03,39.0,46.0,Selzer & Co.,3
president,ID,2016-09-19,27.39,59.62,Ipsos,3
president,ID,2016-10-04,30.0,40.0,Dan Jones & Associates,3
president,ID,2016-10-10,35.13,50.7,Ipsos,3
president,ID,2016-10-20,25.3,44.8,YouGov,3
president,ID,2016-10-22,23.3,52.3,Emerson College,3
president,ID,2016-10-30,30.06,53.26,Ipsos,3
president,IL,2016-09-12,51.24,32.71,We Ask America,3
president,IL,2016-09-12,51.5,36.18,Ipsos,3
president,IL,2016-09-19,53.43,30.81,Ipsos,3
president,IL,2016-09-20,44.5,38.7,Emerson College,3
president,IL,2016-09-26,52.71,33.37,Ipsos,3
president,IL,2016-10-03,57.49,31.29,Ipsos,3
president,IL,2016-10-10,60.31,27.44,Ipsos,3
president,IL,2016-10-17,57.33,27.64,Ipsos,3
president,IL,2016-10-20,48.3,33.1,YouGov,3
president,IL,2016-10-24,55.55,34.57,Ipsos,3
president,IL,2016-10-29,53.0,41.0,Emerson College,3
president,IL,2016-11-03,51.3,39.08,Ipsos,3
president,IN,2016-09-08,33.33,53.13,Ipsos,3
president,IN,2016-09-22,35.88,53.16,Ipsos,3
president,IN,2016-10-06,38.27,47.14,Ipsos,3
president,IN,2016-10-12,41.0,45.0,Monmouth University Polling Institute,3
president,IN,2016-10-20,38.9,53.54,Ipsos,3
president,IN,2016-10-20,36.6,43.8,YouGov,3
president,IN,2016-10-23,38.0,49.0,Gravis Marketing,3
president,IN,2016-10-29,39.0,50.0,Monmouth University Polling Institute,3
president,IN,2016-10-31,39.0,49.0,Gravis Marketing,3
president,IN,2016-11-03,37.79,53.68,Ipsos,3
president,KS,2016-09-08,36.0,48.0,SurveyUSA,3
president,KS,2016-09-12,35.91,50.8,Ipsos,3
president,KS,2016-10-03,37.9,50.27,Ipsos,3
president,KS,2016-10-13,36.0,47.0,SurveyUSA,3
president,KS,2016-10-20,31.6,47.5,YouGov,3
president,KS,2016-10-27,38.22,54.45,Ipsos,3
president,KS,2016-10-28,38.0,49.0,SurveyUSA,3
president,KY,2016-09-22,37.76,56.38,Ipsos,3
president,KY,2016-10-10,41.04,51.6,Ipsos,3
president,KY,2016-10-20,32.2,52.2,YouGov,3
president,KY,2016-10-27,32.0,56.0,Cygnal,3
president,KY,2016-10-30,37.64,58.29,Ipsos,3
president,LA,2016-09-12,35.79,51.87,Ipsos,3
president,LA,2016-09-23,35.0,45.0,JMC Analytics,3
president,LA,2016-09-29,35.0,52.0,Market Research Insight,3
president,LA,2016-10-03,35.98,49.16,Ipsos,3
president,LA,2016-10-13,38.0,45.0,JMC Analytics,3
president,LA,2016-10-18,34.0,54.0,Mason-Dixon Polling & Strategy,3
president,LA,2016-10-18,36.0,43.0,Market Research Insight,3
president,LA,2016-10-20,35.9,47.3,YouGov,3
president,LA,2016-10-27,36.12,51.56,Ipsos,3
president,MA,2016-09-08,53.07,31.09,Ipsos,3
president,MA,2016-09-09,54.0,28.0,MassINC Polling Group,3
president,MA,2016-09-17,47.0,34.0,YouGov,3
president,MA,2016-09-22,50.12,28.38,Ipsos,3
president,MA,2016-10-06,54.07,28.57,Ipsos,3
president,MA,2016-10-15,54.0,28.0,MassINC Polling Group,3
president,MA,2016-10-20,56.14,26.81,Ipsos,3
president,MA,2016-10-20,51.3,28.6,YouGov,3
president,MA,2016-10-25,57.0,25.0,Suffolk University,3
president,MA,2016-11-03,53.14,35.79,Ipsos,3
president,MD,2016-09-15,50.27,33.88,Ipsos,3
president,MD,2016-09-29,53.07,31.74,Ipsos,3
president,MD,2016-10-13,53.03,28.62,Ipsos,3
president,MD,2016-10-20,55.0,29.2,YouGov,3
president,MD,2016-10-30,55.69,33.6,Ipsos,3
president,ME,2016-09-16,37.0,36.7,Maine People's Resource Center,3
president,ME,2016-09-17,40.0,36.0,University of New Hampshire Survey Center,3
president,ME,2016-09-19,45.01,33.56,Ipsos,3
president,ME,2016-10-08,44.0,36.1,Maine People's Resource Center,3
president,ME,2016-10-10,47.76,38.69,Ipsos,3
president,ME,2016-10-14,42.0,36.0,Maine People's Resource Center,3
president,ME,2016-10-20,38.7,34.0,YouGov,3
president,ME,2016-10-22,48.0,37.0,University of New Hampshire Survey Center,3
president,ME,2016-10-25,42.0,37.0,Maine People's Resource Center,3
president,ME,2016-10-29,46.0,42.0,Emerson College,3
president,ME,2016-10-30,42.33,35.08,Ipsos,3
president,MI,2016-09-12,38.0,35.0,EPIC-MRA,3
president,MI,2016-09-15,42.97,41.67,Ipsos,3
president,MI,2016-09-26,39.35,39.05,Ipsos,3
president,MI,2016-09-27,46.0,41.0,Mitchell Research & Communications,3
president,MI,2016-09-27,42.0,35.0,Glengariff Group,3
president,MI,2016-10-02,43.0,32.0,EPIC-MRA,3
president,MI,2016-10-03,44.75,38.18,Ipsos,3
president,MI,2016-10-10,42.2,30.6,Glengariff Group,3
president,MI,2016-10-10,43.78,37.33,Ipsos,3
president,MI,2016-10-11,47.0,37.0,Mitchell Research & Communications,3
president,MI,2016-10-17,45.18,40.82,Ipsos,3
president,MI,2016-10-18,51.0,38.0,Mitchell Research & Communications,3
president,MI,2016-10-20,42.0,36.0,YouGov,3
president,MI,2016-10-23,49.0,41.0,Mitchell Research & Communications,3
president,MI,2016-10-23,41.0,34.0,EPIC-MRA,3
president,MI,2016-10-24,41.34,37.11,Ipsos,3
president,MI,2016-10-25,48.0,42.0,Mitchell Research & Communications,3
president,MI,2016-10-25,50.0,43.0,Emerson College,3
president,MI,2016-10-30,47.0,41.0,Mitchell Research & Communications,3
president,MI,2016-10-31,50.0,43.0,Mitchell Research & Communications,3
president,MI,2016-11-01,47.0,44.0,Mitchell Research & Communications,3
president,MI,2016-11-02,47.0,44.0,Mitchell Research & Communications,3
president,MI,2016-11-02,42.0,38.0,EPIC-MRA,3
president,MI,2016-11-03,46.0,41.0,Mitchell Research & Communications,3
president,MI,2016-11-03,46.0,41.0,Public Policy Polling,3
president,MI,2016-11-03,46.0,41.0,Gravis Marketing,3
president,MI,2016-11-03,45.95,44.53,Ipsos,3
president,MI,2016-11-06,47.0,41.0,Mitchell Research & Communications,3
president,MN,2016-09-13,44.0,38.0,Mason-Dixon Polling & Strategy,3
president,MN,2016-09-15,42.86,35.94,Ipsos,3
president,MN,2016-09-18,46.0,39.0,SurveyUSA,3
president,MN,2016-09-23,43.0,43.0,Gravis Marketing,3
president,MN,2016-09-29,42.03,37.57,Ipsos,3
president,MN,2016-10-13,44.14,32.36,Ipsos,3
president,MN,2016-10-20,42.3,35.9,YouGov,3
president,MN,2016-10-21,47.0,39.0,Mason-Dixon Polling & Strategy,3
president,MN,2016-10-24,49.0,39.0,SurveyUSA,3
president,MN,2016-10-30,43.9,36.0,Ipsos,3
president,MO,2016-09-11,34.0,47.0,Emerson College,3
president,MO,2016-09-15,35.23,50.79,Ipsos,3
president,MO,2016-09-22,37.0,46.0,YouGov,3
president,MO,2016-09-26,39.0,49.0,Remington Research Group,3
president,MO,2016-09-29,37.05,48.7,Ipsos,3
president,MO,2016-10-10,41.0,46.0,Monmouth University Polling Institute,3
president,MO,2016-10-10,42.0,47.0,Remington Research Group,3
president,MO,2016-10-13,37.03,48.14,Ipsos,3
president,MO,2016-10-18,39.0,47.0,Emerson College,3
president,MO,2016-10-20,35.8,43.3,YouGov,3
president,MO,2016-10-24,39.0,50.0,Remington Research Group,3
president,MO,2016-10-25,42.0,47.0,Mason-Dixon Polling & Strategy,3
president,MO,2016-10-30,38.0,52.0,Monmouth University Polling Institute,3
president,MO,2016-10-30,37.0,52.0,Emerson College,3
president,MO,2016-10-30,39.73,48.01,Ipsos,3
president,MO,2016-10-31,37.0,50.0,Public Policy Polling,3
president,MO,2016-10-31,39.0,52.0,Remington Research Group,3
president,MO,2016-11-01,37.0,50.0,Public Policy Polling,3
president,MO,2016-11-04,40.5,46.5,Emerson College,3
president,MS,2016-09-19,38.2,49.22,Ipsos,3
president,MS,2016-10-10,37.3,52.08,Ipsos,3
president,MS,2016-10-20,39.5,45.5,YouGov,3
president,MS,2016-10-30,35.93,53.09,Ipsos,3
president,MT,2016-09-19,39.76,53.47,Ipsos,3
president,MT,2016-10-10,31.74,50.8,Ipsos,3
president,MT,2016-10-11,36.0,46.0,Mason-Dixon Polling & Strategy,3
president,MT,2016-10-20,31.7,44.1,YouGov,3
president,MT,2016-10-30,34.75,53.66,Ipsos,3
president,NC,2016-09-08,46.37,43.72,Ipsos,3
president,NC,2016-09-11,42.0,42.0,National Research,3
president,NC,2016-09-18,41.0,41.0,The New York Times/Siena College,3
president,NC,2016-09-19,43.0,45.0,Public Policy Polling,3
president,NC,2016-09-19,40.0,45.0,Beacon Research/Shaw & Co. Research,3
president,NC,2016-09-22,48.07,43.58,Ipsos,3
president,NC,2016-09-23,44.0,43.0,Gravis Marketing,3
president,NC,2016-09-27,44.0,42.0,Public Policy Polling,3
president,NC,2016-09-29,46.0,43.0,Quinnipiac University,3
president,NC,2016-10-01,44.0,43.0,Selzer & Co.,3
president,NC,2016-10-01,46.0,44.0,SurveyUSA,3
president,NC,2016-10-03,44.16,43.09,Ipsos,3
president,NC,2016-10-10,46.33,42.42,Ipsos,3
president,NC,2016-10-11,44.8,43.4,Suffolk University,3
president,NC,2016-10-11,45.0,41.0,Marist College,3
president,NC,2016-10-11,46.0,42.0,Emerson College,3
president,NC,2016-10-12,48.0,47.0,Big Village,3
president,NC,2016-10-16,46.0,44.0,SurveyUSA,3
president,NC,2016-10-16,44.0,42.0,National Research,3
president,NC,2016-10-20,47.99,43.77,Ipsos,3
president,NC,2016-10-20,43.5,41.3,YouGov,3
president,NC,2016-10-21,47.0,44.0,Public Policy Polling,3
president,NC,2016-10-21,44.0,47.0,Remington Research Group,3
president,NC,2016-10-22,47.0,46.0,Monmouth University Polling Institute,3
president,NC,2016-10-22,46.0,39.0,The New York Times/Siena College,3
president,NC,2016-10-23,47.0,43.0,Quinnipiac University,3
president,NC,2016-10-25,49.0,47.0,Gravis Marketing,3
president,NC,2016-10-25,47.0,41.0,Marist College,3
president,NC,2016-10-26,48.0,45.0,Emerson College,3
president,NC,2016-10-27,48.0,45.0,YouGov,3
president,NC,2016-10-29,47.0,44.0,Quinnipiac University,3
president,NC,2016-10-30,45.0,47.0,Remington Research Group,3
president,NC,2016-10-30,44.0,51.0,SurveyUSA,3
president,NC,2016-10-31,49.0,47.0,Public Policy Polling,3
president,NC,2016-11-01,45.0,48.0,Remington Research Group,3
president,NC,2016-11-03,46.0,45.0,Gravis Marketing,3
president,NC,2016-11-03,46.0,46.9,Ipsos,3
president,NC,2016-11-05,44.0,44.0,The New York Times/Siena College,3
president,NC,2016-11-05,47.0,45.0,Quinnipiac University,3
president,ND,2016-10-03,34.67,44.9,Ipsos,3
president,ND,2016-10-20,32.3,44.8,YouGov,3
president,ND,2016-10-30,26.18,49.74,Ipsos,3
president,NE,2016-09-19,32.71,51.19,Ipsos,3
president,NE,2016-09-25,29.3,55.7,Emerson College,3
president,NE,2016-10-10,34.73,46.81,Ipsos,3
president,NE,2016-10-20,32.3,44.9,YouGov,3
president,NE,2016-10-30,31.62,53.27,Ipsos,3
president,NH,2016-09-19,47.0,38.0,Monmouth University Polling Institute,3
president,NH,2016-09-19,47.21,41.25,Ipsos,3
president,NH,2016-09-22,46.0,42.0,American Research Group,3
president,NH,2016-09-28,42.0,35.0,MassINC Polling Group,3
president,NH,2016-10-04,44.0,42.0,Suffolk University,3
president,NH,2016-10-08,48.0,37.0,Public Policy Polling,3
president,NH,2016-10-09,45.0,39.0,University of Massachusetts Lowell Center for Public Opinion,3
president,NH,2016-10-10,45.11,39.21,Ipsos,3
president,NH,2016-10-11,41.0,38.0,MassINC Polling Group,3
president,NH,2016-10-14,49.0,34.0,University of New Hampshire Survey Center,3
president,NH,2016-10-18,44.0,36.0,Emerson College,3
president,NH,2016-10-19,43.0,38.0,YouGov,3
president,NH,2016-10-20,43.0,34.4,YouGov,3
president,NH,2016-10-22,45.0,36.0,Marist College,3
president,NH,2016-10-24,46.0,43.0,Emerson College,3
president,NH,2016-10-24,46.0,42.0,Monmouth University Polling Institute,3
president,NH,2016-10-28,46.0,38.0,University of New Hampshire Survey Center,3
president,NH,2016-10-30,44.0,44.0,University of Massachusetts Lowell Center for Public Opinion,3
president,NH,2016-10-30,44.42,41.81,Ipsos,3
president,NH,2016-10-31,48.0,43.0,Public Policy Polling,3
president,NH,2016-10-31,39.0,40.0,MassINC Polling Group,3
president,NH,2016-11-01,47.0,40.0,University of New Hampshire Survey Center,3
president,NH,2016-11-01,41.0,43.0,Gravis Marketing,3
president,NH,2016-11-01,43.0,48.0,American Research Group,3
president,NH,2016-11-01,41.8,42.2,Suffolk University,3
president,NH,2016-11-04,45.4,43.8,Emerson College,3
president,NH,2016-11-05,49.0,38.0,University of New Hampshire Survey Center,3
president,NJ,2016-09-15,50.49,32.22,Ipsos,3
president,NJ,2016-09-26,46.68,34.18,Ipsos,3
president,NJ,2016-09-26,46.2,39.8,Stockton University William J. Hughes Center for Public Policy,3
president,NJ,2016-10-06,49.93,32.23,Ipsos,3
president,NJ,2016-10-14,49.0,35.0,Fairleigh Dickinson University,3
president,NJ,2016-10-20,50.95,34.25,Ipsos,3
president,NJ,2016-10-20,47.7,35.7,YouGov,3
president,NJ,2016-10-30,51.0,40.0,Stockton University William J. Hughes Center for Public Policy,3
president,NJ,2016-11-03,47.78,37.86,Ipsos,3
president,NM,2016-09-19,48.94,39.69,Ipsos,3
president,NM,2016-09-28,35.0,31.0,Research & Polling Inc.,3
president,NM,2016-09-30,46.0,33.0,SurveyUSA,3
president,NM,2016-10-10,51.28,35.11,Ipsos,3
president,NM,2016-10-20,41.7,34.6,YouGov,3
president,NM,2016-10-30,40.94,38.34,Ipsos,3
president,NM,2016-11-01,45.0,37.0,Gravis Marketing,3
president,NM,2016-11-02,45.0,40.0,Research & Polling Inc.,3
president,NV,2016-09-12,42.0,44.0,Monmouth University Polling Institute,3
president,NV,2016-09-12,45.03,45.02,Ipsos,3
president,NV,2016-09-13,40.0,42.0,Leger,3
president,NV,2016-09-19,40.0,43.0,Beacon Research/Shaw & Co. Research,3
president,NV,2016-09-28,44.2,38.2,Suffolk University,3
president,NV,2016-10-03,43.0,43.0,Emerson College,3
